stop_id,stop_name,stop_lat,stop_lon,district_name,population,pop_density_sqkm,daily_trips_count,avg_headway_secs
conductor.desktops.loopholes,Al Checheeny St,29.998724,31.142818,,,,27,2946.6666666666665
concerned.timeless.skewed,Al Dandarawy - Basateen Rd,29.998434,31.265287,,,,288,5233.1875
partners.golden.grouping,Al Darb Al Ahmar Police Station,30.038025,31.251856,,,,162,4965.722222222223
behave.tickles.duplicate,Al Darrasa Bus Station,30.047348,31.270027,,,,171,3435.3684210526317
embedded.line.incensed,Al Dawagen - Maadi,29.879644,31.28941,,,,36,5527.75
squirted.flaked.shakes,Al Dawagen - Maadi,29.87965,31.289314,,,,81,7074.0
adapt.toothpick.repelled,Al Demerdash Hospital,30.071589,31.27647,,,,432,6230.0
sketches.adding.detonated,Al Demerdash Hospital,30.07151,31.276516,,,,54,5992.333333333333
data.duos.shirtless,Al Demerdash Metro Station,30.076593,31.277029,,,,522,5664.637931034483
foil.straying.elsewhere,Al Demerdash Metro Station,30.077461,31.276802,,,,108,4607.083333333333
storybook.modem.suitable,Al Demerdash Metro Station,30.0774,31.276953,,,,18,3796.5
kettles.shred.pebbles,Al Dokki Square,30.038311,31.211502,,,,117,4132.153846153846
vision.avoiding.crispier,Al Dokki Square,30.038116,31.211128,,,,153,4305.470588235294
boomed.tall.intrigued,Al Eman Mosque,30.064728,31.344893,,,,45,2963.2
halt.snips.fidgeting,Al Eman Mosque,30.064705,31.344683,,,,45,2963.2
earphones.severe.surround,Al Farag Butchery - Magra Al Oyoun,30.021412,31.235706,,,,189,5430.619047619048
office.wriggled.chambers,Al Farag Butchery - Magra Al Oyoun,30.021336,31.235683,,,,171,4754.8421052631575
vans.strictest.gratuity,Al Faragany - Ain Shams St,30.117764,31.31749,,,,90,6282.8
icebergs.generated.basis,Al Fath Mosque - Mansheyyet Al Gamal St,30.097773,31.249105,,,,27,4347.666666666667
mistaken.riots.skid,Al Fath Mosque - Mansheyyet Al Gamal St,30.09789,31.249075,,,,45,7263.6
loft.survey.contained,Al Fath Schools - Abou Al Nomros,29.964838,31.21103,,,,18,827.0
airship.plotting.shuttled,Al Fath Superjet,30.046207,31.307924,,,,9,4213.0
folk.power.array,Al Fath Superjet,30.046257,31.308014,,,,36,5460.0
golden.loafing.dimension,Al Fath Superjet,30.04619,31.307695,,,,45,2262.2
quilt.weeps.heeding,Al Fath Superjet,30.046215,31.307783,,,,27,1988.0
denim.fired.cutlets,Al Fayoum Road,29.947035,31.099562,,,,9,2100.0
paramedic.plenty.beakers,Al Fayrouz Medical Center - Helwan,29.84326,31.303904,,,,63,4369.714285714285
repay.weeps.piston,Al Fayrouz Medical Center - Helwan,29.84321,31.303768,,,,99,5767.727272727273
recruiter.dominate.handicaps,Al Fouad Hospital - Abasseya,30.078667,31.277546,,,,81,4852.666666666667
tucked.browser.jelly,Al Gabal Al Asfar - Marg,30.203571,31.355211,,,,72,2931.0
allow.reliving.swordfish,Al Galaa Bridge,30.095953,31.342318,,,,72,4398.625
deprive.narrates.bandstand,Al Galaa Bridge,30.094833,31.342402,,,,117,4230.923076923077
lasted.apples.bulbs,Al Galaa Bridge,30.09476,31.342104,,,,63,3089.5714285714284
recipient.mystified.type,Al Galaa Military Hospital,30.099928,31.350761,,,,108,4339.25
report.delays.coasters,Al Galaa Military Hospital,30.10023,31.35057,,,,144,3248.9375
tall.represent.artichoke,Al Gamaia Al Sharaia,30.04764,31.31393,,,,9,2122.0
chart.headstone.printout,Al Gamaleya Youth Center,30.050003,31.268854,,,,81,4042.3333333333335
peach.fall.openly,Al Gamaleya Youth Center,30.049973,31.268959,,,,99,3416.090909090909
rant.outbound.stockpile,Al Garage - Sawah,30.105597,31.2816,,,,135,4400.0
chainsaw.plums.gifts,Al Gazareen - Gamal Abd El Nasser St - Warraq,30.101063,31.222471,,,,99,3857.818181818182
gazes.adverbs.saturate,Al Gazareen - Gamal Abd El Nasser St - Warraq,30.101206,31.222555,,,,99,3927.0
gender.movie.arose,Al Geish Square,30.062183,31.267786,,,,81,5034.444444444444
moped.assures.health,Al Geish Square,30.062384,31.267963,,,,306,5640.911764705882
fruitcake.inflates.grows,Al Gezeera - Moqattam,30.010698,31.303282,,,,9,960.0
stumble.rested.uttering,Al Gezeera - Moqattam,30.01081,31.303375,,,,18,490.0
acid.alone.factoring,Al Gezira Steps - October Bridge,30.04906,31.226988,,,,162,3831.4444444444443
chatters.ditching.crockery,Al Gezira Steps - October Bridge,30.049189,31.226954,,,,198,4079.5454545454545
measure.skinning.nitrogen,Al Gomhoreyya - Al Masraf,30.175446,31.347479,,,,72,2931.0
material.televise.galaxies,Al Gomhoreyya - Howd Al Shaikh,30.187437,31.351437,,,,72,2931.0
measuring.passion.holds,Al Habib Mosque - Barageel,30.073574,31.169323,,,,27,842.0
infinite.plankton.arrow,Al Hamd Square,30.001915,31.422941,New Cairo City,5712885.0,15000.0,18,2989.0
infinite.plankton.arrow,Al Hamd Square,30.001915,31.422941,New Cairo City,5712885.0,15000.0,18,2989.0
infinite.plankton.arrow,Al Hamd Square,30.001915,31.422941,New Cairo City,5712885.0,15000.0,18,2989.0
infinite.plankton.arrow,Al Hamd Square,30.001915,31.422941,New Cairo City,5712885.0,15000.0,18,2989.0
rocket.bronzer.mothering,Al Hamd Square,30.002216,31.423113,New Cairo City,5712885.0,15000.0,9,300.0
rocket.bronzer.mothering,Al Hamd Square,30.002216,31.423113,New Cairo City,5712885.0,15000.0,9,300.0
rocket.bronzer.mothering,Al Hamd Square,30.002216,31.423113,New Cairo City,5712885.0,15000.0,9,300.0
rocket.bronzer.mothering,Al Hamd Square,30.002216,31.423113,New Cairo City,5712885.0,15000.0,9,300.0
duties.stumps.monopoly,Al Haq Hospital - Arbean St,30.133135,31.314157,,,,99,1968.7272727272727
capacity.cases.according,Al Hawamdeya General Hospital,29.887955,31.272583,,,,36,2027.25
nearly.stag.pylon,Al Hawamdeya General Hospital,29.887932,31.27242,,,,36,2027.25
gains.regretted.coupler,Al Hawamdeya Traffic Authority,29.905104,31.268637,,,,45,3382.6
inhabited.palace.braked,Al Hawamdeya Traffic Authority,29.905119,31.268744,,,,45,3382.6
advances.wished.sneezing,Al Hawamdeyya Bus Station,29.896235,31.265867,,,,18,4809.5
cares.suggested.unite,Al Hawamdeyya Bus Station,29.896284,31.265852,,,,18,4809.5
decreased.rumbles.tickling,Al Hayat Islamic School - Marg,30.189718,31.351118,,,,72,2931.0
classmate.trailer.vertical,Al Hays Pastery - Nozha St,30.104248,31.343832,,,,243,4961.037037037037
remake.tropic.promotion,Al Hays Pastery - Nozha St,30.104288,31.343609,,,,243,4926.037037037037
airbase.salt.meant,Al Hegaz Square,30.111448,31.345436,,,,72,6733.25
crunching.grad.fetches,Al Hegaz Square,30.111034,31.34553,,,,243,4926.037037037037
mountain.cement.novel,Al Hegaz Square,30.110619,31.346281,,,,9,8337.0
closes.regime.cabbies,Al Helmeya Square - Heliopolis,30.112038,31.316622,,,,234,4328.846153846154
generated.friends.thrashed,Al Helmeya Square - Heliopolis,30.112032,31.316292,,,,243,4511.814814814815
fuses.decorate.shutting,Al Helmiya Garden - Gesr Al Suez,30.108894,31.32707,,,,99,5812.909090909091
lays.multiple.magazines,Al Helmiya Garden - Gesr Al Suez,30.108757,31.327242,,,,198,5640.636363636364
fights.waddled.operation,Al Hennawy Furniture - Airport Road,30.124329,31.376574,,,,189,3803.285714285714
riskiest.newlywed.mocked,Al Hennawy Furniture - Airport Road,30.12446,31.376423,,,,225,3133.28
solicitor.sprawls.eyelash,Al Herafyeen - Gesr Al Suez,30.136904,31.387648,,,,45,4836.2
tricycle.adhesive.them,Al Herafyeen - Gesr Al Suez,30.136763,31.387785,,,,27,7317.0
gadgets.barefoot.regularly,Al Hikma Labs - Nohza St,30.107208,31.344374,,,,243,4926.037037037037
hobbies.disarmed.laugh,Al Hikma Labs - Nohza St,30.107159,31.344564,,,,252,4816.0
pleasing.just.hunk,Al Horia Square - Maadi,29.959663,31.254349,,,,72,4282.125
invoices.yelled.shuttling,Al Horreya Square,30.168861,31.602583,,,,18,3048.0
petted.hardback.fatherly,Al Horreya Square,30.167946,31.602236,,,,9,4734.0
advising.sideburns.blur,Al Hossary,29.973577,30.943935,,,,9,146.0
prank.loudness.cluttered,Al Howaify Ceramics - Terat Al Sawahil St,30.075298,31.211945,,,,54,2016.8333333333333
penned.stocky.lyrics,Al Huda Mosuqe - Al Moski,30.052176,31.256748,,,,270,5529.333333333333
youths.boating.sunbeam,Al Huda Mosuqe - Al Moski,30.052002,31.256573,,,,261,5388.689655172414
coarser.alerting.gangs,Al Hussein Hospital - Daraasa,30.04557,31.267014,,,,90,4117.3
coping.beauty.grips,Al Imam Al Shafei Cemetaries - Autostrad,30.012442,31.267273,,,,189,5299.952380952381
impressed.newly.snapper,Al Ismailiya Square,30.096697,31.334877,,,,135,5652.733333333334
scream.amaze.decays,Al Ismailiya Square,30.096487,31.334917,,,,135,5721.733333333334
grub.foggy.sweeter,Al Itihadeya,30.090296,31.31988,,,,126,5321.214285714285
revised.sisters.buzzards,Al Itihadeya,30.090559,31.31984,,,,45,5579.0
convinced.coughed.waxing,Al Kahraba Hosuing Complex,29.872654,31.289335,,,,81,7074.0
gloom.empty.huddled,Al Kahraba Hosuing Complex,29.872765,31.289448,,,,36,5527.75
imprinted.restores.familiar,Al Kahraba Street - Nasr City,30.0502,31.389242,,,,90,4647.8
latched.propelled.abstracts,Al Kahraba Street - Nasr City,30.05003,31.389256,,,,90,3975.4
cuddling.alcove.upsetting,Al Kasr Al Aini Hospital,30.029202,31.231014,,,,351,5017.384615384615
risky.evolves.startles,Al Kasr Al Aini Hospital,30.030825,31.232525,,,,261,5932.413793103448
walking.shower.regress,Al Kasr Al Aini Hospital,30.030737,31.23078,,,,378,5205.166666666667
bitter.labels.hurry,Al Kawetch - Matareyya,30.128681,31.296139,,,,99,3288.181818181818
sues.teams.oiled,Al Kawetch - Matareyya,30.128363,31.296206,,,,72,3590.5
meant.coasters.appointed,Al Kersh Cars - Heliopolis,30.084259,31.325857,,,,45,5524.4
outboard.cleansed.switched,Al Kersh Cars - Heliopolis,30.084429,31.325838,,,,27,5571.333333333333
animals.shower.marzipan,Al Khalafawy Square,30.098013,31.24538,,,,369,5697.365853658536
half.forever.demanding,Al Khalafawy Square,30.09797,31.24551,,,,369,6073.487804878048
quickly.cubes.panicking,Al Khanka - Al Salam Road,30.227777,31.358488,,,,81,2834.4444444444443
uttering.stunt.actors,Al Khanka Local Unit,30.223242,31.359228,,,,99,2874.181818181818
performs.joys.souk,Al Khanka Terminal,30.22,31.371689,,,,18,2610.0
snapped.fracture.mysteries,Al Khankah Police Station,30.228369,31.362186,,,,36,2816.5
hulk.allies.lump,Al Khashab Bridge,30.009602,31.227407,,,,162,3561.3888888888887
mule.lovely.brightens,Al Khashab Bridge,30.009604,31.22727,,,,225,4291.32
holdings.outboard.gasp,Al Khelaa,30.017752,31.264547,,,,108,4788.083333333333
milder.deed.dolls,Al Khelaa,30.017385,31.264917,,,,189,5299.952380952381
wishes.incursion.spindles,Al Khelaa,30.017504,31.264744,,,,72,3687.125
roost.punch.playback,Al Khosous,30.15803,31.320232,,,,18,4465.0
daring.elbowing.demand,Al Khosous Bus Station,30.162842,31.322893,,,,18,4096.5
primed.lease.cleanest,Al Khosous Bus Station,30.16287,31.323223,,,,9,3913.0
obstruct.stops.hindering,Al Khouly Steps - Ring Road,30.099295,31.20092,,,,54,2754.0
scribbled.prove.tailing,Al Khouly Steps - Ring Road,30.099117,31.20103,,,,54,3615.0
jars.rainwater.brochure,Al Kuwaiti Mosque - Zahraa Al Maadi,29.9614,31.313738,,,,9,4396.0
peachy.samples.archduke,Al Kuwaiti Mosque - Zahraa Al Maadi,29.961643,31.313585,,,,9,4396.0
trailing.outlines.pave,Al Laimoon Bridge,30.062027,31.246017,,,,135,5529.866666666667
hoped.reconnect.self,Al Lewaa Steps - 26th of July Mehwar,30.060074,31.187222,,,,45,2477.8
vitals.seriously.behalf,Al Lewaa Steps - 26th of July Mehwar,30.059988,31.187159,,,,27,2872.0
combines.knees.lectured,Al Maahad St - Nile Courniche,29.942974,31.272358,,,,36,5527.75
warnings.autumn.hurray,Al Maahad St - Nile Courniche,29.942896,31.272272,,,,90,6887.7
distracts.proven.tent,Al Maamal - Al Remaya St,29.99049,31.116272,,,,63,7617.857142857143
reckons.swatted.before,Al Maasara Ferry,29.901474,31.288033,,,,36,5527.75
tweezers.renewals.regulator,Al Maasara Ferry,29.90146,31.28794,,,,90,6887.7
behaving.shields.fuzz,Al Maasara For Engineering Industries,29.905754,31.288372,,,,90,6887.7
winning.cement.rhino,Al Maasara For Engineering Industries,29.905787,31.288431,,,,36,5527.75
magnets.passes.spaceship,Al Maasara Police Station,29.888689,31.3039,,,,27,1999.0
game.ulterior.sends,Al Maasra Entrance - Autostrad,29.904932,31.307676,,,,108,2550.9166666666665
slows.removers.bounding,Al Maasra Entrance - Autostrad,29.904943,31.307844,,,,108,3924.0
expensive.sushi.flattery,Al Mafareq - Moqattam,30.011814,31.329802,,,,81,6408.666666666667
park.galloping.darkens,Al Mafareq - Moqattam,30.011997,31.32942,,,,90,5425.1
confident.anchorman.results,Al Mafariq - Al Zawya Al Hamra,30.098412,31.264963,,,,45,3885.8
pictured.plausible.servants,Al Magzar Al Aali - Autostrad,30.00261,31.2745,,,,189,5299.952380952381
trumped.turkeys.campfires,Al Magzar Al Aali - Autostrad,30.002554,31.274338,,,,189,4286.857142857143
named.growl.replayed,Al Magzar Mariouteya Bus Station,29.97866,31.159628,,,,27,4107.333333333333
outlawing.aunts.refutes,Al Magzar Mariouteya Bus Station,29.978756,31.159754,,,,126,2966.5714285714284
shuffle.scatters.frantic,Al Magzar Mariouteya Bus Station,29.978935,31.15996,,,,108,3215.8333333333335
cheaply.happy.saddens,Al Mahkama - New Cairo,30.003527,31.426222,New Cairo City,5712885.0,15000.0,9,5678.0
cheaply.happy.saddens,Al Mahkama - New Cairo,30.003527,31.426222,New Cairo City,5712885.0,15000.0,9,5678.0
cheaply.happy.saddens,Al Mahkama - New Cairo,30.003527,31.426222,New Cairo City,5712885.0,15000.0,9,5678.0
cheaply.happy.saddens,Al Mahkama - New Cairo,30.003527,31.426222,New Cairo City,5712885.0,15000.0,9,5678.0
warbler.fond.hems,Al Mahkama - New Cairo,30.00341,31.426292,New Cairo City,5712885.0,15000.0,9,5678.0
warbler.fond.hems,Al Mahkama - New Cairo,30.00341,31.426292,New Cairo City,5712885.0,15000.0,9,5678.0
warbler.fond.hems,Al Mahkama - New Cairo,30.00341,31.426292,New Cairo City,5712885.0,15000.0,9,5678.0
warbler.fond.hems,Al Mahkama - New Cairo,30.00341,31.426292,New Cairo City,5712885.0,15000.0,9,5678.0
carbonate.squirted.enrolling,Al Malek Al Saleh,30.015453,31.228703,,,,126,3599.6428571428573
hiker.cheer.blasted,Al Malek Al Saleh,30.015457,31.228533,,,,63,3450.4285714285716
insect.reshape.sneezing,Al Malek Al Saleh Bridge,30.015816,31.228838,,,,144,3686.4375
offerings.perkily.turntable,Al Malek Al Saleh Bridge,30.015911,31.228611,,,,9,8820.0
courts.funny.drooling,Al Malek Al Saleh Bridge - Start,30.013704,31.228401,,,,162,3561.3888888888887
retrain.irritate.tiles,Al Malek Al Saleh Bridge - Start,30.01377,31.2283,,,,225,4291.32
butlers.cartoons.reflected,Al Malek Al Saleh Bus Station,30.01593,31.23239,,,,45,3048.2
cove.flagging.dives,Al Malek Al Saleh Bus Station,30.016022,31.23239,,,,90,5148.8
eased.gashes.measures,Al Malek Al Saleh Metro Station,30.018171,31.229294,,,,216,4796.5
hinders.apartment.stole,Al Malek Al Saleh Metro Station,30.018211,31.22921,,,,207,4966.869565217391
bunk.streak.finalists,Al Malek Al Saleh Tunnel Roundabout,30.01613,31.23401,,,,18,3382.5
pose.sway.notices,Al Manara Kiosk - Moqattam,30.007011,31.328926,,,,72,7089.75
snuggled.sprouting.dwarf,Al Manara Kiosk - Moqattam,30.00697,31.328827,,,,72,6658.875
tastes.prettiest.ticking,Al Manarah Center For International Conferences,30.018322,31.386217,,,,18,3832.0
noble.modes.conforms,Al Manhal Private School,30.055962,31.357517,,,,117,5804.692307692308
likely.bookshop.friend,Al Manial,30.02843,31.224298,,,,405,5061.2
strumming.dupe.wizards,Al Manial,30.028318,31.224285,,,,423,4996.702127659574
locked.missions.landowner,Al Mansoreya - 26th of July Mehwar,30.062904,31.09802,,,,9,146.0
drops.birdcage.riddle,Al Mansoureya Canal Rd - Nahya,30.058088,31.127079,,,,18,196.0
remix.ripe.enchanted,Al Maqreezy St - Gesr Al Suez St,30.089773,31.303797,,,,72,7937.625
swipes.dictation.committee,Al Maqreezy St - Gesr Al Suez St,30.089712,31.303843,,,,162,6554.333333333333
baking.cigar.commenced,Al Maraziq - Southern Dahshour Junction,29.80829,31.272736,,,,27,979.6666666666666
existence.soap.jokers,Al Maraziq - Southern Dahshour Junction,29.80826,31.27266,,,,27,979.6666666666666
increased.moisture.assembles,Al Maraziq Checkpoint,29.7966,31.298347,,,,36,2516.25
wins.tornado.excellent,Al Maraziq Checkpoint,29.796577,31.298513,,,,27,455.6666666666667
finer.outpost.eminent,Al Marioteya Road - 26th of July Mehwar,30.065132,31.126377,,,,9,146.0
jabs.petition.tailwind,Al Masa Hall - Maasara Nile Courniche,29.911516,31.286692,,,,90,6887.7
leathers.yield.pony,Al Masa Hall - Maasara Nile Courniche,29.911526,31.286804,,,,36,5527.75
evolves.latches.shelving,Al Masabek Steps - Ring Road,30.090952,31.196869,,,,54,3615.0
devotion.sedative.bids,Al Masah - Nasr City,30.059359,31.317032,,,,9,1466.0
redeemed.sage.policy,Al Masah - Nasr City,30.059227,31.316841,,,,18,2499.0
equivocal.legwork.running,Al Masah Hospital - Mahdy Arafa,30.052721,31.379496,,,,27,3384.3333333333335
traded.toasters.essential,Al Masah Hospital - Mahdy Arafa,30.052734,31.379246,,,,27,3920.0
certainly.dummy.coffee,Al Masallah - Al Terilli St,30.127495,31.308311,,,,108,1660.0
jokes.drawn.blasted,Al Masriya - Nasr City,30.062933,31.361832,,,,9,2363.0
lateral.giants.defers,Al Masriya - Nasr City,30.062939,31.361946,,,,18,2003.5
lush.headless.talker,Al Matareya Metro Station,30.121422,31.313549,,,,18,3916.5
haircuts.satin.fools,Al Matbaa Bus Station,29.973766,31.247149,,,,90,4359.2
resonated.unlucky.together,Al Matbaa Bus Station,29.973722,31.246645,,,,117,5286.153846153846
uproot.arena.lifetimes,Al Mazallaat - Shubra,30.101738,31.245249,,,,396,5181.25
clicker.movies.lately,Al Mazallat - Shubra,30.102018,31.246168,,,,189,4341.666666666667
motivate.tightrope.uppermost,Al Mazallat - Shubra,30.102129,31.245913,,,,198,4750.727272727273
radiating.users.lyrics,Al Mazallat - Shubra,30.101793,31.24535,,,,243,6252.7037037037035
dimension.limp.dice,Al Mazallat Checkpoint,30.102999,31.243448,,,,36,3929.25
increases.random.cosmetic,Al Mazallat Checkpoint,30.1032,31.243242,,,,99,3157.181818181818
tuxedos.conceals.abruptly,Al Mazallat Checkpoint,30.10312,31.243315,,,,108,2473.9166666666665
reclaimed.spirits.gathers,Al Mazallat Metro Station,30.10376,31.245443,,,,243,5453.925925925926
scope.derailed.producing,Al Mazallat Metro Station,30.103752,31.245798,,,,270,5252.1
sleepers.slanting.riders,Al Mearag Mosque - Ring Road,29.986307,31.309513,,,,99,4563.090909090909
jaws.lamenting.cute,Al Mehwar Desert Road,30.046703,31.051838,,,,9,146.0
bars.servants.worms,Al Moassasa,30.123888,31.243042,,,,135,1843.0666666666666
channel.remission.spoiled,Al Moassasa,30.123755,31.242823,,,,36,1542.0
porch.prune.country,Al Moassasa,30.120441,31.245617,,,,81,2658.222222222222
portfolio.certified.bulky,Al Moassasa,30.120544,31.24574,,,,54,2061.6666666666665
contained.response.collected,Al Moassasa Steps - Ring Road,30.16674,31.37168,,,,135,2820.866666666667
populate.loom.sulked,Al Moassasa Steps - Ring Road,30.166914,31.371672,,,,153,3272.470588235294
crass.gazed.haggling,Al Moatamadiya Post Office,30.050852,31.169855,,,,9,196.0
suiting.imprinted.crunched,Al Moatamadiya Post Office,30.050783,31.169752,,,,9,196.0
ribcage.bluntly.post,Al Moemen Mosque,30.057785,31.3744,,,,117,5998.461538461538
target.weeps.clues,Al Moemen Mosque,30.057571,31.37432,,,,108,5657.416666666667
brothers.rationed.bashful,Al Mogamaa - Arbean St,30.136316,31.315279,,,,99,1968.7272727272727
hampers.hobby.excavate,Al Mohandes Insurance - Ramses,30.066616,31.259806,,,,549,5836.819672131148
limiting.town.eggshell,Al Mohandes Insurance - Ramses,30.066439,31.259886,,,,531,6226.71186440678
