stop_id,stop_name,stop_lat,stop_lon,district_name,population,pop_density_sqkm
promises.positives.belt,Madbah Steps - Ring Road,30.149672,31.24295,,,
barrel.listed.interval,Madinat Al Bo'oth Al Eslamyya,30.052254,31.276974,,,
enveloped.mega.tunnel,Madinat Al Bo'oth Al Eslamyya,30.052202,31.277067,,,
appointed.september.respond,Madinat Al Talaba,30.06988,31.20258,,,
ranking.torso.retraced,Madinaty Exit - Cairo Fayed Desert Road,30.174118,31.554863,,,
butternut.surveyors.otter,Mafareq - Hadayeq Helwan,29.893034,31.301353,,,
desks.mango.influencing,Mafariq - Megawra 1 15th of May,29.854294,31.370296,,,
gateway.mobile.financial,Mafariq - Megawra 1 15th of May,29.854214,31.370213,,,
texted.motivates.eyebrows,Magd Al Islam Hospital,30.103827,31.254578,,,
clumped.turned.cabbies,Magda Square,29.975174,30.942778,,,
radar.icicles.parsnips,Magra Al Oyoun - Salah Salem,30.018368,31.251667,,,
rope.pegged.fulfilled,Magra Al Oyoun - Salah Salem,30.018,31.251762,,,
boasted.afterglow.reunion,Mahmoudeya Housing - Moqattam,30.005571,31.336842,,,
enthused.grab.months,Makram Ebeid - Mostafa Al Nahas,30.055126,31.346281,,,
ringside.intent.petal,Mall of Arabia,30.002762,30.972473,,,
airfields.spurring.reverted,Mamaleek,30.009726,31.226,,,
nail.trombone.trackers,Manial Sheeha Elementary School,29.950745,31.243542,,,
rang.tailors.throwaway,Manial Sheeha Elementary School,29.9507,31.243439,,,
pack.shameless.liability,Manial Sheeha Post Office,29.959942,31.232166,,,
shrugging.flags.pure,Manial Sheeha Post Office,29.95997,31.232262,,,
extensive.tennis.terribly,Manshiyat Al Bakri Steps - Ring Road,30.011053,31.145727,,,
unrealistic.banquets.planting,Manshiyat Al Bakri Steps - Ring Road,30.011206,31.14571,,,
buck.refers.hockey,Manshiyat Al Bakry General Hospital,30.093624,31.304672,,,
eruptions.smiling.haggle,Manshiyat Al Bakry General Hospital,30.09242,31.30703,,,
leaps.mandates.grapevine,Manshiyat Al Bakry General Hospital,30.09259,31.307098,,,
gross.smoke.aboard,Manshiyat Al Gamal,30.094223,31.272373,,,
flows.scare.appointed,Manshiyat Nasser Bus Station,30.038277,31.271656,,,
recent.poetry.ripen,Manshiyat Nasser Bus Station,30.038061,31.27194,,,
depth.youngest.opposites,Manshiyat Nasser Bus Station - Mid,30.041414,31.275078,,,
stir.riverbank.cropping,Manshiyat Nasser Bus Station - Mid,30.041296,31.275137,,,
bookcases.tastier.task,Manshiyat Nasser Bus Station - North,30.044466,31.278223,,,
wells.streaking.galloped,Manshiyat Nasser Bus Station - North,30.044363,31.27835,,,
noticing.vampire.moderated,Marioteyya Ring Road,30.008919,31.135946,,,
crop.sharpened.household,Marioteyya Ring Road Bus Station,30.010323,31.141169,,,
hunk.poet.surging,Marioteyya Ring Road Bus Station,30.010101,31.141216,,,
cluttered.drilling.spellings,Maryam Pharmacy - King Faisal St,30.009275,31.188295,,,
presume.motive.keyboard,Maryam Pharmacy - King Faisal St,30.009396,31.188187,,,
ended.snow.witty,Masaken Ain Shams,30.13623,31.351461,,,
relay.officials.questions,Masaken Ain Shams,30.136316,31.351505,,,
sketching.puzzles.producers,Masaken Ain Shams,30.13568,31.349922,,,
bonfires.arming.dunes,Masaken Al Kendy,29.991884,31.293003,,,
plays.alleyway.storeroom,Masaken Al Kendy,29.992037,31.293049,,,
thudding.pumpkin.issuer,Masaken Al Kendy,29.99173,31.29293,,,
valuables.grumble.spoils,Masaken Al Kendy,29.99159,31.292868,,,
lodge.vandalism.tape,Masaken Al Shrouq,30.070164,31.368526,,,
trappings.rummage.glimmers,Masaken Al Wehda Bus Station,30.119507,31.258417,,,
crops.convey.nearly,Masaken Almaza,30.090158,31.348623,,,
cheer.pebble.scorching,Masaken Betcho Bus Station,29.969332,31.329721,,,
grandson.hacking.forklift,Masaken Helmeyet Al Zatoun Station,30.117743,31.327982,,,
stray.unusually.providing,Masaken Sheraton Bus Station,30.10544,31.38543,,,
stages.lollipop.fronted,Masaken Zainhom,30.022772,31.24463,,,
hems.curtains.honeybees,Masarra Bus Station,30.073614,31.240396,,,
activates.liked.betrayal,Mashaal Smart Village (Al Qarya Al Zakeya),29.991892,31.129898,,,
glorified.projects.loses,Mashaal Smart Village (Al Qarya Al Zakeya),29.992138,31.13027,,,
infringe.market.daring,Mashyakhet Al Azhar Al Sharif,30.045752,31.27117,,,
souk.mocked.should,Mashyakhet Al Azhar Al Sharif,30.045607,31.271275,,,
train.refutes.fractions,Mashyakhet Al Azhar Al Sharif,30.045563,31.271353,,,
alike.strutted.tamed,Maspero Exit - 15th of May Bridge,30.05515,31.229155,,,
coverage.generally.magnitude,Masraweya,30.025578,31.475554,New Cairo City,5712885.0,15000.0
coverage.generally.magnitude,Masraweya,30.025578,31.475554,New Cairo City,5712885.0,15000.0
coverage.generally.magnitude,Masraweya,30.025578,31.475554,New Cairo City,5712885.0,15000.0
coverage.generally.magnitude,Masraweya,30.025578,31.475554,New Cairo City,5712885.0,15000.0
strictest.glimmers.combines,Masraweya,30.025293,31.475529,New Cairo City,5712885.0,15000.0
strictest.glimmers.combines,Masraweya,30.025293,31.475529,New Cairo City,5712885.0,15000.0
strictest.glimmers.combines,Masraweya,30.025293,31.475529,New Cairo City,5712885.0,15000.0
strictest.glimmers.combines,Masraweya,30.025293,31.475529,New Cairo City,5712885.0,15000.0
overdone.animates.earpiece,Massalah Gadeeda (Matareya),30.12777,31.30097,,,
hypocrite.montage.mentioned,Mastoura Mosque - Moqattam,30.008434,31.315588,,,
portable.shadow.lotteries,Mastoura Mosque - Moqattam,30.008352,31.31579,,,
evaporate.mull.hotspot,Matareya Educational Hospital,30.118284,31.30419,,,
organist.hunk.tells,Matareya Educational Hospital,30.118233,31.304102,,,
depending.informer.headed,Matareya Square,30.115091,31.306215,,,
united.buckets.troll,Matareya Square,30.115616,31.306639,,,
unhappily.wiser.breakfast,Matareyya City Authority,30.113844,31.29765,,,
completed.obviously.picnic,Mazallat,30.105316,31.24671,,,
however.firepower.sprinkle,Mazallat,30.104933,31.246443,,,
instilled.agreement.hips,Mazallat,30.10495,31.246717,,,
pins.farmland.abstracts,Mazallat,30.104956,31.246601,,,
overcomes.stylists.courage,Mazghuna,29.744741,31.261349,,,
washing.arranges.captive,Mazghuna,29.74475,31.261225,,,
binder.hairstyle.senior,Mazlaqan Ain Shams,30.132488,31.3231,,,
holiday.valley.haystack,Mazlaqan Ain Shams,30.13255,31.323275,,,
styled.operating.areas,Mazlaqan Ain Shams,30.133928,31.32383,,,
smaller.informal.fussy,Mazlaqan Al Deweqa,30.049547,31.286484,,,
weeded.airbag.extremely,Mazlaqan Al Deweqa,30.04978,31.286537,,,
coconut.earphones.fluffed,Mechanical Kharaata Workshop,30.130396,31.310469,,,
flank.aunts.something,Megawra 1 Bus Station - 15th of MAy,29.84644,31.373213,,,
tracking.bedspread.golden,Megawra 11 Bus Station - 15th of May,29.818378,31.363401,,,
buck.estuaries.parkway,Megawra 3 Bus Station - 15th of May,29.8326,31.379328,,,
scanner.blocking.additives,Megawra 3 Bus Station - 15th of May,29.832556,31.379131,,,
rates.whizzing.joins,Meriam's Tree - Matareyya,30.12029,31.307356,,,
thrashed.acrobats.monitors,Metro Hadayek Al Qobba Station,30.086689,31.292435,,,
roosters.dollars.plump,Metro Hadayeq Al Qobba Station,30.086517,31.292412,,,
sisters.poses.incurring,Mffco Helwan - Helwan Courniche,29.833878,31.299063,,,
squeaks.grudge.approvals,Mffco Helwan - Helwan Courniche,29.833868,31.298967,,,
beads.doped.dollar,Military Academy Stadium - Sheraton,30.112677,31.368248,,,
scorecard.deploying.prowl,Military Academy Stadium - Sheraton,30.111969,31.369276,,,
shows.coolest.triangles,Military Cemetery - N/A Axis,30.022703,31.352621,,,
newlywed.cowboy.tiles,Minerals & Refrigeration Center - Abboud,30.107801,31.260393,,,
incensed.slimming.prices,Ministry Of Higher Education,30.038054,31.340937,,,
quality.succeed.appoints,Ministry Of Youth And Sports,30.060923,31.205006,,,
quick.pushes.nourished,Ministry Of Youth And Sports,30.06081,31.205017,,,
mystery.electrode.modem,Ministry of Agriculture - Dokki,30.04341,31.211712,,,
reheat.acid.companies,Ministry of Agriculture - Dokki,30.043566,31.211887,,,
ending.pizzas.mallets,Ministry of Irrigation - Warraq,30.09151,31.225206,,,
swan.recall.overhear,Ministry of Irrigation - Warraq,30.091454,31.225082,,,
currently.among.singles,Misr Al Gadeeda Military Hospital,30.113407,31.332708,,,
organs.dissolve.fuzz,Misr Al Gadeeda Military Hospital,30.113302,31.332962,,,
goodnight.trouble.footpath,Misr Al Qadimah,30.000526,31.227863,,,
decoded.entrust.airports,Misr Al Qadmina Post Office,30.00559,31.226345,,,
tender.documents.piglets,Misr Al Qadmina Post Office,30.005592,31.226488,,,
cupcake.shrub.showrooms,Misr Al Wosta Electricity Company - Al Bahr Al Aazam,29.994123,31.215244,,,
flows.taxpayers.hopes,Misr Al Wosta Electricity Company - Al Bahr Al Aazam,29.994125,31.215385,,,
believer.agreement.nibbles,Misr Bank - Shobra St,30.06909,31.245089,,,
peachy.obviously.basic,Misr El Qadima District Presidency,30.015621,31.238953,,,
stops.clinic.football,Misr El Qadima District Presidency,30.0157,31.23896,,,
afflicted.tune.ticket,Misr El Qadima Police Department,30.007051,31.253674,,,
reserved.deciding.everybody,Misr El Qadima Police Department,30.007141,31.253567,,,
unpacked.loud.taster,Misr Gas Station - Giza Square,30.014462,31.208406,,,
exist.prune.square,Misr Insurance - Moqattam,30.012974,31.293818,,,
order.inspected.crows,Misr Insurance - Moqattam,30.013103,31.29379,,,
copiers.enhances.stowing,Misr Petroleum Gas Station - Badrasheen,29.850142,31.26311,,,
passports.enjoyable.exporters,Misr Petroleum Gas Station - Portsaid St,30.083559,31.271982,,,
scuba.thrillers.toggle,Misr Petroleum Gas Station - Portsaid St,30.083525,31.272093,,,
beefed.consoled.wins,Misr Public Library - Port Said St,30.087687,31.273754,,,
gifted.smothered.party,Misr Public Library - Port Said St,30.087793,31.273918,,,
hobby.retraced.alleyway,Misr Sudan - 7th District - Nasr City,30.049006,31.327852,,,
storyline.encoder.golf,Misr Sudan - 7th District - Nasr City,30.049044,31.328053,,,
earphones.splits.request,Misr University,29.997766,30.964796,,,
cable.extra.collides,Mit Halfa - Cairo Alexandria Agriculture Road,30.162764,31.227833,,,
subtitle.smoke.agreed,Mit Nama Steps - Cairo Alexandria Agriculture Road,30.142992,31.231098,,,
swimsuits.sitting.surreal,Mit Nama Steps - Cairo Alexandria Agriculture Road,30.142952,31.230963,,,
cable.fells.creatures,Mit Okba - Wadi Al Nile,30.06058,31.20131,,,
overruns.confusion.duplicate,Mit Okba - Wadi Al Nile,30.060497,31.201294,,,
bleaching.fatter.tapes,Moasasset Al Zakah,30.16659,31.383238,,,
escape.district.spouting,Moassasa Pedestrian Bridge,30.136463,31.233135,,,
jetting.technical.primed,Moassasa Pedestrian Bridge,30.136417,31.233028,,,
crafts.masks.frostbite,Mobil - Maasara - Nile Courniche,29.90768,31.287535,,,
upward.files.requiring,Mobil - Maasara - Nile Courniche,29.90765,31.287441,,,
arise.bleak.dash,Mobil - Mall of Arabia,30.004608,30.975332,,,
jets.finalists.sharpen,Mobil Gas Station - Abdel Hameed Badawy St,30.104641,31.378326,,,
ringers.rust.converged,Mobil Gas Station - Abdel Hameed Badawy St,30.104515,31.378174,,,
bride.carpentry.prices,Mobil Gas Station - Ahmed Esmat St,30.125023,31.334133,,,
image.hospitals.gossiped,Mobil Gas Station - Al Khalafawy,30.093826,31.236416,,,
valid.erupt.parks,Mobil Gas Station - Al Khalafawy,30.09381,31.23627,,,
trains.diverged.restrict,Mobil Gas Station - Salah Salem St - Helwan,29.921242,31.265068,,,
youthful.pheasants.quietly,Mobil Gas Station - Salah Salem St - Helwan,29.921207,31.26494,,,
forced.tallest.fetching,Mobil Hassan Al Sherif - Nasr City,30.051691,31.356878,,,
ribcage.skate.flown,Mobil Hassan Al Sherif - Nasr City,30.05168,31.357107,,,
dust.fluffed.blues,Mobil Mostafa Kamel Axis - 1st Settlement,30.058998,31.443356,New Cairo City,5712885.0,15000.0
dust.fluffed.blues,Mobil Mostafa Kamel Axis - 1st Settlement,30.058998,31.443356,New Cairo City,5712885.0,15000.0
dust.fluffed.blues,Mobil Mostafa Kamel Axis - 1st Settlement,30.058998,31.443356,New Cairo City,5712885.0,15000.0
dust.fluffed.blues,Mobil Mostafa Kamel Axis - 1st Settlement,30.058998,31.443356,New Cairo City,5712885.0,15000.0
parsnip.lighter.stubborn,Mobil Mostafa Kamel Axis - 1st Settlement,30.058968,31.44366,New Cairo City,5712885.0,15000.0
parsnip.lighter.stubborn,Mobil Mostafa Kamel Axis - 1st Settlement,30.058968,31.44366,New Cairo City,5712885.0,15000.0
parsnip.lighter.stubborn,Mobil Mostafa Kamel Axis - 1st Settlement,30.058968,31.44366,New Cairo City,5712885.0,15000.0
parsnip.lighter.stubborn,Mobil Mostafa Kamel Axis - 1st Settlement,30.058968,31.44366,New Cairo City,5712885.0,15000.0
internal.commands.defected,Modern Academy -  Pharmacy College,29.99502,31.3183,,,
likely.force.mystified,Modern Academy -  Pharmacy College,29.995129,31.318352,,,
itself.bullion.friend,Modern Academy - Dental,29.997198,31.317747,,,
marine.reminds.cashiers,Modern Academy - Dental,29.99718,31.31764,,,
hinders.wound.petrified,Modern Academy - Physical Therapy,29.992441,31.31131,,,
aviators.loosens.human,Modern School - Ahmed Esmat St,30.126257,31.330357,,,
scorching.someone.shameless,Moemen - Nasr St,29.975727,31.281904,,,
tasty.gong.discussed,Moemen - Nasr St,29.975554,31.28192,,,
dorms.saves.filer,Mohagreen (Ezbet Al Nakhl),30.14138,31.337551,,,
pegged.partly.shudders,Mohagreen (Ezbet Al Nakhl),30.1416,31.337622,,,
readily.dreams.spectacle,Mohamed Khattab Pharmacy - Kerdasa,30.02989,31.10432,,,
sway.stance.commands,Mohamed Khattab Pharmacy - Kerdasa,30.02995,31.104385,,,
seemingly.glorified.simmer,Mohamed Naguib Metro Station,30.045267,31.244555,,,
alienated.ranges.surging,Mohamed Naguib St - Al Salam,30.170652,31.41781,,,
complies.closets.poem,Mohamedan Light Hospital - Ain Shams,30.126768,31.307093,,,
friction.guises.conspired,Mohamedan Light Hospital - Ain Shams,30.126802,31.308048,,,
chains.recruiter.beefed,Mohammedan Light - Imbaba,30.091457,31.213095,,,
rounds.tractor.basically,Mohie Al Deen Aboul Ezz St - Tahrir St,30.036133,31.20174,,,
scanning.spike.tolerates,Mohie Al Deen Aboul Ezz St - Tahrir St,30.036022,31.201664,,,
challenge.realm.absorbs,Mokattam Entrance - Al Gamea Al Haditha St,29.991447,31.318209,,,
still.boomed.swimsuits,Mokattam Entrance - Al Gamea Al Haditha St,29.991526,31.31776,,,
clearly.clicker.lunge,Moneeb,29.980621,31.213013,,,
demotion.risen.friday,Moneeb,29.982689,31.212095,,,
dote.hindering.pampered,Moneeb,29.986523,31.209698,,,
fear.marginal.cyber,Moneeb,29.980995,31.210665,,,
lateral.buggy.astounded,Moneeb,29.98266,31.21223,,,
liberated.heats.petal,Moneeb,29.983364,31.21092,,,
names.presides.marked,Moneeb,29.987915,31.21475,,,
pleaser.noise.idea,Moneeb,29.988012,31.214615,,,
sneezing.trucked.paths,Moneeb,29.98515,31.213678,,,
soda.awoke.opponent,Moneeb,29.981388,31.210999,,,
always.autumn.jiggle,Moneeb Konayyesa,29.985321,31.197414,,,
growth.product.feuds,Moneeb Konayyesa,29.985678,31.197598,,,
stretch.irritate.hides,Moneeb Konayyesa,29.985495,31.197496,,,
gravitate.mulls.thinker,Montasser - Nile Courniche,29.892239,31.288769,,,
soccer.processor.witless,Montasser - Nile Courniche,29.892223,31.288654,,,
hotspots.squeaking.seated,Moqattam Entrance - Salah Salem,30.029894,31.26644,,,
pitch.united.deriving,Moqattam Entrance - Salah Salem,30.029848,31.26656,,,
subjects.forkful.duet,Moqattam Entrance - Salah Salem,30.030361,31.266874,,,
wheat.overtime.offhand,Mosheer Ahmed Ismail Station - Sheraton,30.092989,31.372234,,,
protects.idealist.supporter,Mostorad Pedestrian Bridge,30.131987,31.283829,,,
dimension.submerged.targeted,Mostorod Bridge - Ring Road,30.163368,31.304024,,,
noticing.image.brimmed,Mostorod Bridge - Ring Road,30.163208,31.303968,,,
glossed.pill.amid,Mostorod Bus Station,30.12995,31.291689,,,
gong.lamps.eventful,Mostorod Bus Station,30.129875,31.291662,,,
heaven.adjuster.uncle,Mostorod Bus Station,30.130009,31.291748,,,
nozzle.gobbling.heave,Mostorod Bus Station,30.129797,31.291643,,,
magma.aviators.rebounder,Mostorod Ring Road,30.164059,31.303236,,,
travel.attitudes.seriously,Mostorod Ring Road,30.164034,31.303305,,,
slider.copiers.existence,Mostorod Station,30.131304,31.289217,,,
accordion.star.incurring,Motseian,30.016796,31.204723,,,
emulated.having.reckoned,Mountain View Square,30.01647,31.445032,New Cairo City,5712885.0,15000.0
emulated.having.reckoned,Mountain View Square,30.01647,31.445032,New Cairo City,5712885.0,15000.0
emulated.having.reckoned,Mountain View Square,30.01647,31.445032,New Cairo City,5712885.0,15000.0
emulated.having.reckoned,Mountain View Square,30.01647,31.445032,New Cairo City,5712885.0,15000.0
restless.leans.baguette,Mountain View Square,30.015816,31.445177,New Cairo City,5712885.0,15000.0
restless.leans.baguette,Mountain View Square,30.015816,31.445177,New Cairo City,5712885.0,15000.0
restless.leans.baguette,Mountain View Square,30.015816,31.445177,New Cairo City,5712885.0,15000.0
restless.leans.baguette,Mountain View Square,30.015816,31.445177,New Cairo City,5712885.0,15000.0
fussy.cheater.live,Mubarak Educational City Entrance,30.010162,30.99353,,,
motored.mothering.escaping,N/A Axis,30.02461,31.358881,,,
ruffling.kilts.fairy,N/A Axis,30.024332,31.358952,,,
chap.rescuer.being,Nadi Al Baraka Steps - Ring Road,30.165903,31.383354,,,
firewall.vertical.crowbar,Nadi Al Baraka Steps - Ring Road,30.165789,31.383028,,,
buildings.puzzled.revised,Nafoora Square - Moqattam,30.015629,31.281168,,,
domain.stormed.spaces,Nafoora Square - Moqattam,30.01571,31.280874,,,
trail.smirking.firming,Nahda City Terminal,30.170757,31.439262,,,
womanly.eyepieces.farmland,Nahda City Terminal,30.17079,31.439524,,,
camp.hires.slang,Nahia,30.045496,31.129242,,,
rigid.bolsters.bugs,Nahia,30.046669,31.130692,,,
beyond.jets.alleyway,Nahya Steps - Ring Road,30.044216,31.174948,,,
earliest.bloodshot.tripled,Nahya Steps - Ring Road,30.044273,31.17522,,,
carbonate.lavender.taped,Nasr Al Islam Mosque - Al Nozha Street,30.09063,31.341763,,,
dreamers.shrubbery.villas,Nasr City Police Station 2,30.050732,31.311895,,,
states.sitting.topics,Nasr City Police Station 2,30.050491,31.312107,,,
passwords.reverted.lunge,Nasr City Sporting Club,30.058594,31.311079,,,
publish.signal.plod,Nasr City Sporting Club,30.058628,31.310707,,,
outright.daunted.coats,Nasr City Towers,30.03162,31.354424,,,
mildest.sensibly.pilots,Nasr Rd - Autostrad Tunnel,29.97856,31.289944,,,
club.increment.simple,Nasr St Exit - Autostrad,29.979927,31.289436,,,
beeline.reflected.escaping,Nasser Bank - Moqattam,30.018106,31.281368,,,
